player_name,season,phase,runs,balls,fours,sixes,dismissals,runs_conceded,balls_bowled,wickets
Anuj Rawat,2024,Death,20,11,4,0,0,0,0,0
Vijaykumar Vyshak,2024,Overall,1,2,0,0,0,64,26,0
Vijaykumar Vyshak,2024,Powerplay,0,0,0,0,0,0,0,0
Vijaykumar Vyshak,2024,Middle,0,0,0,0,0,43,18,0
Vijaykumar Vyshak,2024,Death,1,2,0,0,0,21,8,0
V Kohli,2024,Overall,42,20,6,2,1,0,0,0
V Kohli,2024,Powerplay,42,19,6,2,0,0,0,0
V Kohli,2024,Middle,0,1,0,0,1,0,0,0
V Kohli,2024,Death,0,0,0,0,0,0,0,0
M Markande,2024,Overall,0,0,0,0,0,46,27,2
M Markande,2024,Powerplay,0,0,0,0,0,0,0,0
M Markande,2024,Middle,0,0,0,0,0,46,27,2
M Markande,2024,Death,0,0,0,0,0,0,0,0
T Natarajan,2024,Overall,0,0,0,0,0,48,28,1
T Natarajan,2024,Powerplay,0,0,0,0,0,14,6,0
T Natarajan,2024,Middle,0,0,0,0,0,8,9,0
T Natarajan,2024,Death,0,0,0,0,0,26,13,1
Shahbaz Ahmed,2024,Overall,0,0,0,0,0,18,6,0
Shahbaz Ahmed,2024,Powerplay,0,0,0,0,0,18,6,0
Shahbaz Ahmed,2024,Middle,0,0,0,0,0,0,0,0
Shahbaz Ahmed,2024,Death,0,0,0,0,0,0,0,0
LH Ferguson,2024,Overall,0,0,0,0,0,54,24,2
LH Ferguson,2024,Powerplay,0,0,0,0,0,18,6,0
LH Ferguson,2024,Middle,0,0,0,0,0,22,12,1
LH Ferguson,2024,Death,0,0,0,0,0,14,6,1
MK Lomror,2024,Overall,19,14,0,2,1,18,9,0
MK Lomror,2024,Powerplay,0,0,0,0,0,0,0,0
MK Lomror,2024,Middle,19,14,0,2,1,18,9,0
MK Lomror,2024,Death,0,0,0,0,0,0,0,0
RM Patidar,2024,Overall,9,6,0,1,1,0,0,0
RM Patidar,2024,Powerplay,0,0,0,0,0,0,0,0
RM Patidar,2024,Middle,9,6,0,1,1,0,0,0
RM Patidar,2024,Death,0,0,0,0,0,0,0,0
TM Head,2024,Overall,102,45,9,8,1,0,0,0
TM Head,2024,Powerplay,52,21,3,5,0,0,0,0
TM Head,2024,Middle,50,24,6,3,1,0,0,0
TM Head,2024,Death,0,0,0,0,0,0,0,0
PJ Cummins,2024,Overall,0,0,0,0,0,43,25,3
PJ Cummins,2024,Powerplay,0,0,0,0,0,9,6,0
PJ Cummins,2024,Middle,0,0,0,0,0,17,12,3
PJ Cummins,2024,Death,0,0,0,0,0,17,7,0
S Sandeep Warrier,2024,Overall,0,0,0,0,0,43,18,2
S Sandeep Warrier,2024,Powerplay,0,0,0,0,0,43,18,2
S Sandeep Warrier,2024,Middle,0,0,0,0,0,0,0,0
S Sandeep Warrier,2024,Death,0,0,0,0,0,0,0,0
DA Miller,2024,Overall,2,6,0,0,1,0,0,0
DA Miller,2024,Powerplay,2,6,0,0,1,0,0,0
DA Miller,2024,Middle,0,0,0,0,0,0,0,0
DA Miller,2024,Death,0,0,0,0,0,0,0,0
Rashid Khan,2024,Overall,31,24,2,1,1,12,12,1
Rashid Khan,2024,Powerplay,0,0,0,0,0,2,6,1
Rashid Khan,2024,Middle,22,17,2,0,0,10,6,0
Rashid Khan,2024,Death,9,7,0,1,1,0,0,0
WP Saha,2024,Overall,2,11,0,0,1,0,0,0
WP Saha,2024,Powerplay,2,11,0,0,1,0,0,0
WP Saha,2024,Middle,0,0,0,0,0,0,0,0
WP Saha,2024,Death,0,0,0,0,0,0,0,0
T Stubbs,2024,Overall,0,0,0,0,0,11,7,2
T Stubbs,2024,Powerplay,0,0,0,0,0,0,0,0
T Stubbs,2024,Middle,0,0,0,0,0,11,7,2
T Stubbs,2024,Death,0,0,0,0,0,0,0,0
R Tewatia,2024,Overall,10,16,1,0,1,0,0,0
R Tewatia,2024,Powerplay,0,0,0,0,0,0,0,0
R Tewatia,2024,Middle,10,16,1,0,1,0,0,0
R Tewatia,2024,Death,0,0,0,0,0,0,0,0
M Shahrukh Khan,2024,Overall,0,2,0,0,1,0,0,0
M Shahrukh Khan,2024,Powerplay,0,0,0,0,0,0,0,0
M Shahrukh Khan,2024,Middle,0,2,0,0,1,0,0,0
M Shahrukh Khan,2024,Death,0,0,0,0,0,0,0,0
RR Pant,2024,Overall,16,11,1,1,0,0,0,0
RR Pant,2024,Powerplay,1,1,0,0,0,0,0,0
RR Pant,2024,Middle,15,10,1,1,0,0,0,0
RR Pant,2024,Death,0,0,0,0,0,0,0,0
PP Shaw,2024,Overall,7,6,1,0,1,0,0,0
PP Shaw,2024,Powerplay,7,6,1,0,1,0,0,0
PP Shaw,2024,Middle,0,0,0,0,0,0,0,0
PP Shaw,2024,Death,0,0,0,0,0,0,0,0
MM Sharma,2024,Overall,2,15,0,0,1,0,0,0
MM Sharma,2024,Powerplay,0,0,0,0,0,0,0,0
MM Sharma,2024,Middle,2,15,0,0,1,0,0,0
MM Sharma,2024,Death,0,0,0,0,0,0,0,0
B Sai Sudharsan,2024,Overall,12,10,2,0,1,0,0,0
B Sai Sudharsan,2024,Powerplay,12,10,2,0,1,0,0,0
B Sai Sudharsan,2024,Middle,0,0,0,0,0,0,0,0
B Sai Sudharsan,2024,Death,0,0,0,0,0,0,0,0
SD Hope,2024,Overall,19,10,1,2,1,0,0,0
SD Hope,2024,Powerplay,19,10,1,2,1,0,0,0
SD Hope,2024,Middle,0,0,0,0,0,0,0,0
SD Hope,2024,Death,0,0,0,0,0,0,0,0
Sumit Kumar,2024,Overall,9,9,2,0,0,0,0,0
Sumit Kumar,2024,Powerplay,0,2,0,0,0,0,0,0
Sumit Kumar,2024,Middle,9,7,2,0,0,0,0,0
Sumit Kumar,2024,Death,0,0,0,0,0,0,0,0
AR Patel,2024,Overall,0,0,0,0,0,17,25,1
AR Patel,2024,Powerplay,0,0,0,0,0,0,0,0
AR Patel,2024,Middle,0,0,0,0,0,14,19,1
AR Patel,2024,Death,0,0,0,0,0,3,6,0
KK Ahmed,2024,Overall,0,0,0,0,0,20,25,1
KK Ahmed,2024,Powerplay,0,0,0,0,0,17,19,0
KK Ahmed,2024,Middle,0,0,0,0,0,3,6,1
KK Ahmed,2024,Death,0,0,0,0,0,0,0,0
Kuldeep Yadav,2024,Overall,0,0,0,0,0,18,24,0
Kuldeep Yadav,2024,Powerplay,0,0,0,0,0,0,0,0
Kuldeep Yadav,2024,Middle,0,0,0,0,0,11,18,0
Kuldeep Yadav,2024,Death,0,0,0,0,0,7,6,0
Mukesh Kumar,2024,Overall,0,0,0,0,0,15,18,3
Mukesh Kumar,2024,Powerplay,0,0,0,0,0,5,7,1
Mukesh Kumar,2024,Middle,0,0,0,0,0,9,8,0
Mukesh Kumar,2024,Death,0,0,0,0,0,1,3,2
SH Johnson,2024,Overall,1,1,0,0,0,22,14,1
SH Johnson,2024,Powerplay,0,0,0,0,0,22,14,1
SH Johnson,2024,Middle,0,0,0,0,0,0,0,0
SH Johnson,2024,Death,1,1,0,0,0,0,0,0
A Manohar,2024,Overall,8,14,1,0,1,0,0,0
A Manohar,2024,Powerplay,0,6,0,0,0,0,0,0
A Manohar,2024,Middle,8,8,1,0,1,0,0,0
A Manohar,2024,Death,0,0,0,0,0,0,0,0
Noor Ahmad,2024,Overall,1,7,0,0,1,15,11,0
Noor Ahmad,2024,Powerplay,0,0,0,0,0,0,0,0
Noor Ahmad,2024,Middle,0,0,0,0,0,15,11,0
Noor Ahmad,2024,Death,1,7,0,0,1,0,0,0
J Fraser-McGurk,2024,Overall,20,11,2,2,1,0,0,0
J Fraser-McGurk,2024,Powerplay,20,11,2,2,1,0,0,0
J Fraser-McGurk,2024,Middle,0,0,0,0,0,0,0,0
J Fraser-McGurk,2024,Death,0,0,0,0,0,0,0,0
Abishek Porel,2024,Overall,15,8,2,1,1,0,0,0
Abishek Porel,2024,Powerplay,15,8,2,1,1,0,0,0
Abishek Porel,2024,Middle,0,0,0,0,0,0,0,0
Abishek Porel,2024,Death,0,0,0,0,0,0,0,0
Shubman Gill,2024,Overall,8,6,2,0,1,0,0,0
Shubman Gill,2024,Powerplay,8,6,2,0,1,0,0,0
Shubman Gill,2024,Middle,0,0,0,0,0,0,0,0
Shubman Gill,2024,Death,0,0,0,0,0,0,0,0
I Sharma,2024,Overall,0,0,0,0,0,8,13,2
I Sharma,2024,Powerplay,0,0,0,0,0,8,13,2
I Sharma,2024,Middle,0,0,0,0,0,0,0,0
I Sharma,2024,Death,0,0,0,0,0,0,0,0
RR Rossouw,2024,Overall,1,3,0,0,1,0,0,0
RR Rossouw,2024,Powerplay,1,3,0,0,1,0,0,0
RR Rossouw,2024,Middle,0,0,0,0,0,0,0,0
RR Rossouw,2024,Death,0,0,0,0,0,0,0,0
TH David,2024,Overall,14,10,2,1,1,0,0,0
TH David,2024,Powerplay,0,0,0,0,0,0,0,0
TH David,2024,Middle,0,0,0,0,0,0,0,0
TH David,2024,Death,14,10,2,1,1,0,0,0
Ashutosh Sharma,2024,Overall,61,29,2,7,1,0,0,0
Ashutosh Sharma,2024,Powerplay,0,0,0,0,0,0,0,0
Ashutosh Sharma,2024,Middle,47,21,2,5,0,0,0,0
Ashutosh Sharma,2024,Death,14,8,0,2,1,0,0,0
P Simran Singh,2024,Overall,0,1,0,0,1,0,0,0
P Simran Singh,2024,Powerplay,0,1,0,0,1,0,0,0
P Simran Singh,2024,Middle,0,0,0,0,0,0,0,0
P Simran Singh,2024,Death,0,0,0,0,0,0,0,0
Ishan Kishan,2024,Overall,8,8,1,0,1,0,0,0
Ishan Kishan,2024,Powerplay,8,8,1,0,1,0,0,0
Ishan Kishan,2024,Middle,0,0,0,0,0,0,0,0
Ishan Kishan,2024,Death,0,0,0,0,0,0,0,0
JJ Bumrah,2024,Overall,0,0,0,0,0,21,26,3
JJ Bumrah,2024,Powerplay,0,0,0,0,0,9,13,2
JJ Bumrah,2024,Middle,0,0,0,0,0,9,7,1
JJ Bumrah,2024,Death,0,0,0,0,0,3,6,0
LS Livingstone,2024,Overall,1,2,0,0,1,16,12,0
LS Livingstone,2024,Powerplay,1,2,0,0,1,7,6,0
LS Livingstone,2024,Middle,0,0,0,0,0,9,6,0
LS Livingstone,2024,Death,0,0,0,0,0,0,0,0
HV Patel,2024,Overall,1,4,0,0,0,35,26,3
HV Patel,2024,Powerplay,0,0,0,0,0,7,6,0
HV Patel,2024,Middle,0,0,0,0,0,10,7,0
HV Patel,2024,Death,1,4,0,0,0,18,13,3
Harpreet Brar,2024,Overall,21,22,2,1,1,21,18,0
Harpreet Brar,2024,Powerplay,0,0,0,0,0,0,0,0
Harpreet Brar,2024,Middle,10,8,2,0,0,21,18,0
Harpreet Brar,2024,Death,11,14,0,1,1,0,0,0
Akash Madhwal,2024,Overall,0,0,0,0,0,48,24,1
Akash Madhwal,2024,Powerplay,0,0,0,0,0,11,6,0
Akash Madhwal,2024,Middle,0,0,0,0,0,11,6,1
Akash Madhwal,2024,Death,0,0,0,0,0,26,12,0
R Shepherd,2024,Overall,1,2,0,0,1,21,12,0
R Shepherd,2024,Powerplay,0,0,0,0,0,0,0,0
R Shepherd,2024,Middle,0,0,0,0,0,21,12,0
R Shepherd,2024,Death,1,2,0,0,1,0,0,0
K Rabada,2024,Overall,8,4,0,1,1,43,24,1
K Rabada,2024,Powerplay,0,0,0,0,0,9,6,1
K Rabada,2024,Middle,0,0,0,0,0,16,12,0
K Rabada,2024,Death,8,4,0,1,1,18,6,0
RG Sharma,2024,Overall,36,26,2,3,1,0,0,0
RG Sharma,2024,Powerplay,24,13,2,2,0,0,0,0
RG Sharma,2024,Middle,12,13,0,1,1,0,0,0
RG Sharma,2024,Death,0,0,0,0,0,0,0,0
Tilak Varma,2024,Overall,34,18,2,2,0,0,0,0
Tilak Varma,2024,Powerplay,0,0,0,0,0,0,0,0
Tilak Varma,2024,Middle,17,10,2,0,0,0,0,0
Tilak Varma,2024,Death,17,8,0,2,0,0,0,0
Shashank Singh,2024,Overall,41,29,2,3,1,0,0,0
Shashank Singh,2024,Powerplay,12,12,2,0,0,0,0,0
Shashank Singh,2024,Middle,29,17,0,3,1,0,0,0
Shashank Singh,2024,Death,0,0,0,0,0,0,0,0
SA Yadav,2024,Overall,78,54,7,3,1,0,0,0
SA Yadav,2024,Powerplay,22,15,4,0,0,0,0,0
SA Yadav,2024,Middle,45,33,2,2,0,0,0,0
SA Yadav,2024,Death,11,6,1,1,1,0,0,0
Harpreet Singh,2024,Overall,13,15,2,0,1,0,0,0
Harpreet Singh,2024,Powerplay,12,13,2,0,0,0,0,0
Harpreet Singh,2024,Middle,1,2,0,0,1,0,0,0
Harpreet Singh,2024,Death,0,0,0,0,0,0,0,0
Mohammad Nabi,2024,Overall,0,1,0,0,1,0,0,0
Mohammad Nabi,2024,Powerplay,0,0,0,0,0,0,0,0
Mohammad Nabi,2024,Middle,0,0,0,0,0,0,0,0
Mohammad Nabi,2024,Death,0,1,0,0,1,0,0,0
S Gopal,2024,Overall,0,0,0,0,0,26,12,1
S Gopal,2024,Powerplay,0,0,0,0,0,0,0,0
S Gopal,2024,Middle,0,0,0,0,0,26,12,1
S Gopal,2024,Death,0,0,0,0,0,0,0,0
JM Sharma,2024,Overall,9,10,1,0,1,0,0,0
JM Sharma,2024,Powerplay,0,0,0,0,0,0,0,0
JM Sharma,2024,Middle,9,10,1,0,1,0,0,0
JM Sharma,2024,Death,0,0,0,0,0,0,0,0
Arshdeep Singh,2024,Overall,0,0,0,0,0,35,19,0
Arshdeep Singh,2024,Powerplay,0,0,0,0,0,20,12,0
Arshdeep Singh,2024,Middle,0,0,0,0,0,15,7,0
Arshdeep Singh,2024,Death,0,0,0,0,0,0,0,0
SM Curran,2024,Overall,6,8,1,0,1,42,26,2
SM Curran,2024,Powerplay,6,8,1,0,1,11,6,0
SM Curran,2024,Middle,0,0,0,0,0,5,6,1
SM Curran,2024,Death,0,0,0,0,0,26,14,1
HH Pandya,2024,Overall,10,6,0,1,1,33,27,1
HH Pandya,2024,Powerplay,0,0,0,0,0,1,6,0
HH Pandya,2024,Middle,0,0,0,0,0,21,15,0
HH Pandya,2024,Death,10,6,0,1,1,11,6,1
G Coetzee,2024,Overall,0,0,0,0,0,34,26,3
G Coetzee,2024,Powerplay,0,0,0,0,0,19,14,2
G Coetzee,2024,Middle,0,0,0,0,0,13,6,0
G Coetzee,2024,Death,0,0,0,0,0,2,6,1
Mohsin Khan,2024,Overall,0,0,0,0,0,37,27,1
Mohsin Khan,2024,Powerplay,0,0,0,0,0,12,12,1
Mohsin Khan,2024,Middle,0,0,0,0,0,0,0,0
Mohsin Khan,2024,Death,0,0,0,0,0,25,15,0
DL Chahar,2024,Overall,0,0,0,0,0,26,18,0
DL Chahar,2024,Powerplay,0,0,0,0,0,26,18,0
DL Chahar,2024,Middle,0,0,0,0,0,0,0,0
DL Chahar,2024,Death,0,0,0,0,0,0,0,0
MS Dhoni,2024,Overall,28,12,3,2,0,0,0,0
MS Dhoni,2024,Powerplay,0,0,0,0,0,0,0,0
MS Dhoni,2024,Middle,0,0,0,0,0,0,0,0
MS Dhoni,2024,Death,28,12,3,2,0,0,0,0
MM Ali,2024,Overall,30,20,0,3,1,5,6,0
MM Ali,2024,Powerplay,0,0,0,0,0,0,0,0
MM Ali,2024,Middle,7,10,0,0,0,5,6,0
MM Ali,2024,Death,23,10,0,3,1,0,0,0
Q de Kock,2024,Overall,54,47,5,1,1,0,0,0
Q de Kock,2024,Powerplay,18,17,1,1,0,0,0,0
Q de Kock,2024,Middle,36,30,4,0,1,0,0,0
Q de Kock,2024,Death,0,0,0,0,0,0,0,0
TU Deshpande,2024,Overall,0,0,0,0,0,43,29,0
TU Deshpande,2024,Powerplay,0,0,0,0,0,20,13,0
TU Deshpande,2024,Middle,0,0,0,0,0,8,7,0
TU Deshpande,2024,Death,0,0,0,0,0,15,9,0
RA Jadeja,2024,Overall,57,40,5,1,0,32,19,0
RA Jadeja,2024,Powerplay,8,6,1,0,0,0,0,0
RA Jadeja,2024,Middle,32,23,3,0,0,32,19,0
RA Jadeja,2024,Death,17,11,1,1,0,0,0,0
KL Rahul,2024,Overall,82,55,9,3,1,0,0,0
KL Rahul,2024,Powerplay,34,20,4,2,0,0,0,0
KL Rahul,2024,Middle,39,29,4,1,0,0,0,0
KL Rahul,2024,Death,9,6,1,0,1,0,0,0
MP Stoinis,2024,Overall,8,9,1,0,0,7,12,1
MP Stoinis,2024,Powerplay,0,0,0,0,0,0,0,0
MP Stoinis,2024,Middle,0,0,0,0,0,7,12,1
MP Stoinis,2024,Death,8,9,1,0,0,0,0,0
Yash Thakur,2024,Overall,0,0,0,0,0,46,24,1
Yash Thakur,2024,Powerplay,0,0,0,0,0,13,6,1
Yash Thakur,2024,Middle,0,0,0,0,0,6,6,0
Yash Thakur,2024,Death,0,0,0,0,0,27,12,0
M Pathirana,2024,Overall,0,0,0,0,0,31,26,1
M Pathirana,2024,Powerplay,0,0,0,0,0,0,0,0
M Pathirana,2024,Middle,0,0,0,0,0,15,14,0
M Pathirana,2024,Death,0,0,0,0,0,16,12,1
Mustafizur Rahman,2024,Overall,0,0,0,0,0,43,26,1
Mustafizur Rahman,2024,Powerplay,0,0,0,0,0,8,6,0
Mustafizur Rahman,2024,Middle,0,0,0,0,0,20,13,1
Mustafizur Rahman,2024,Death,0,0,0,0,0,15,7,0
AM Rahane,2024,Overall,36,24,5,1,1,0,0,0
AM Rahane,2024,Powerplay,26,16,4,1,0,0,0,0
AM Rahane,2024,Middle,10,8,1,0,1,0,0,0
AM Rahane,2024,Death,0,0,0,0,0,0,0,0
MJ Henry,2024,Overall,0,0,0,0,0,26,18,0
MJ Henry,2024,Powerplay,0,0,0,0,0,26,18,0
MJ Henry,2024,Middle,0,0,0,0,0,0,0,0
MJ Henry,2024,Death,0,0,0,0,0,0,0,0
S Dube,2024,Overall,3,8,0,0,1,0,0,0
S Dube,2024,Powerplay,0,0,0,0,0,0,0,0
S Dube,2024,Middle,3,8,0,0,1,0,0,0
S Dube,2024,Death,0,0,0,0,0,0,0,0
Ravi Bishnoi,2024,Overall,0,0,0,0,0,44,24,1
Ravi Bishnoi,2024,Powerplay,0,0,0,0,0,0,0,0
Ravi Bishnoi,2024,Middle,0,0,0,0,0,25,18,0
Ravi Bishnoi,2024,Death,0,0,0,0,0,19,6,1
KH Pandya,2024,Overall,0,0,0,0,0,16,18,2
KH Pandya,2024,Powerplay,0,0,0,0,0,0,0,0
KH Pandya,2024,Middle,0,0,0,0,0,16,18,2
KH Pandya,2024,Death,0,0,0,0,0,0,0,0
N Pooran,2024,Overall,23,13,3,1,0,0,0,0
N Pooran,2024,Powerplay,0,0,0,0,0,0,0,0
N Pooran,2024,Middle,0,0,0,0,0,0,0,0
N Pooran,2024,Death,23,13,3,1,0,0,0,0
A Badoni,2024,Overall,0,0,0,0,0,0,0,0
A Badoni,2024,Powerplay,0,0,0,0,0,0,0,0
A Badoni,2024,Middle,0,0,0,0,0,0,0,0
A Badoni,2024,Death,0,0,0,0,0,0,0,0
DJ Hooda,2024,Overall,0,0,0,0,0,0,0,0
DJ Hooda,2024,Powerplay,0,0,0,0,0,0,0,0
DJ Hooda,2024,Middle,0,0,0,0,0,0,0,0
DJ Hooda,2024,Death,0,0,0,0,0,0,0,0
R Ravindra,2024,Overall,0,1,0,0,1,0,0,0
R Ravindra,2024,Powerplay,0,1,0,0,1,0,0,0
R Ravindra,2024,Middle,0,0,0,0,0,0,0,0
R Ravindra,2024,Death,0,0,0,0,0,0,0,0
RD Gaikwad,2024,Overall,17,13,1,0,1,0,0,0
RD Gaikwad,2024,Powerplay,17,13,1,0,1,0,0,0
RD Gaikwad,2024,Middle,0,0,0,0,0,0,0,0
RD Gaikwad,2024,Death,0,0,0,0,0,0,0,0
Sameer Rizvi,2024,Overall,1,5,0,0,1,0,0,0
Sameer Rizvi,2024,Powerplay,0,0,0,0,0,0,0,0
Sameer Rizvi,2024,Middle,1,5,0,0,1,0,0,0
Sameer Rizvi,2024,Death,0,0,0,0,0,0,0,0
DA Warner,2024,Overall,1,6,0,0,1,0,0,0
DA Warner,2024,Powerplay,1,6,0,0,1,0,0,0
DA Warner,2024,Middle,0,0,0,0,0,0,0,0
DA Warner,2024,Death,0,0,0,0,0,0,0,0
Washington Sundar,2024,Overall,0,0,0,0,0,46,12,1
Washington Sundar,2024,Powerplay,0,0,0,0,0,46,12,1
Washington Sundar,2024,Middle,0,0,0,0,0,0,0,0
Washington Sundar,2024,Death,0,0,0,0,0,0,0,0
Nithish Kumar Reddy,2024,Overall,37,28,2,2,1,17,14,2
Nithish Kumar Reddy,2024,Powerplay,0,0,0,0,0,0,0,0
Nithish Kumar Reddy,2024,Middle,26,21,2,1,0,4,6,1
Nithish Kumar Reddy,2024,Death,11,7,0,1,1,13,8,1
T Stubbs,2024,Overall,10,11,0,0,1,0,0,0
T Stubbs,2024,Powerplay,0,0,0,0,0,0,0,0
T Stubbs,2024,Middle,10,11,0,0,1,0,0,0
T Stubbs,2024,Death,0,0,0,0,0,0,0,0
B Kumar,2024,Overall,0,0,0,0,0,34,27,1
B Kumar,2024,Powerplay,0,0,0,0,0,15,15,1
B Kumar,2024,Middle,0,0,0,0,0,10,6,0
B Kumar,2024,Death,0,0,0,0,0,9,6,0
RR Pant,2024,Overall,44,36,5,1,1,0,0,0
RR Pant,2024,Powerplay,0,0,0,0,0,0,0,0
RR Pant,2024,Middle,19,23,2,0,0,0,0,0
RR Pant,2024,Death,25,13,3,1,1,0,0,0
AK Markram,2024,Overall,1,3,0,0,1,0,0,0
AK Markram,2024,Powerplay,0,0,0,0,0,0,0,0
AK Markram,2024,Middle,1,3,0,0,1,0,0,0
AK Markram,2024,Death,0,0,0,0,0,0,0,0
PP Shaw,2024,Overall,16,5,4,0,1,0,0,0
PP Shaw,2024,Powerplay,16,5,4,0,1,0,0,0
PP Shaw,2024,Middle,0,0,0,0,0,0,0,0
PP Shaw,2024,Death,0,0,0,0,0,0,0,0
A Nortje,2024,Overall,0,2,0,0,1,31,19,0
A Nortje,2024,Powerplay,0,0,0,0,0,22,6,0
A Nortje,2024,Middle,0,0,0,0,0,4,7,0
A Nortje,2024,Death,0,2,0,0,1,5,6,0
Abhishek Sharma,2024,Overall,46,12,2,6,1,0,0,0
Abhishek Sharma,2024,Powerplay,40,10,2,5,0,0,0,0
Abhishek Sharma,2024,Middle,6,2,0,1,1,0,0,0
Abhishek Sharma,2024,Death,0,0,0,0,0,0,0,0
Lalit Yadav,2024,Overall,7,8,1,0,1,42,12,0
Lalit Yadav,2024,Powerplay,0,0,0,0,0,42,12,0
Lalit Yadav,2024,Middle,7,8,1,0,1,0,0,0
Lalit Yadav,2024,Death,0,0,0,0,0,0,0,0
Abdul Samad,2024,Overall,13,8,1,1,1,0,0,0
Abdul Samad,2024,Powerplay,0,0,0,0,0,0,0,0
Abdul Samad,2024,Middle,0,0,0,0,0,0,0,0
Abdul Samad,2024,Death,13,8,1,1,1,0,0,0
H Klaasen,2024,Overall,15,9,0,2,1,0,0,0
H Klaasen,2024,Powerplay,0,0,0,0,0,0,0,0
H Klaasen,2024,Middle,15,9,0,2,1,0,0,0
H Klaasen,2024,Death,0,0,0,0,0,0,0,0
AR Patel,2024,Overall,6,8,0,0,1,29,24,1
AR Patel,2024,Powerplay,0,0,0,0,0,0,0,0
AR Patel,2024,Middle,0,0,0,0,0,29,24,1
AR Patel,2024,Death,6,8,0,0,1,0,0,0
KK Ahmed,2024,Overall,0,0,0,0,0,52,18,0
KK Ahmed,2024,Powerplay,0,0,0,0,0,19,6,0
KK Ahmed,2024,Middle,0,0,0,0,0,13,6,0
KK Ahmed,2024,Death,0,0,0,0,0,20,6,0
M Markande,2024,Overall,0,0,0,0,0,26,14,2
M Markande,2024,Powerplay,0,0,0,0,0,0,0,0
M Markande,2024,Middle,0,0,0,0,0,26,14,2
M Markande,2024,Death,0,0,0,0,0,0,0,0
T Natarajan,2024,Overall,0,0,0,0,0,19,25,4
T Natarajan,2024,Powerplay,0,0,0,0,0,7,7,0
T Natarajan,2024,Middle,0,0,0,0,0,12,12,1
T Natarajan,2024,Death,0,0,0,0,0,0,6,3
Shahbaz Ahmed,2024,Overall,59,29,2,5,0,22,6,0
Shahbaz Ahmed,2024,Powerplay,0,0,0,0,0,0,0,0
Shahbaz Ahmed,2024,Middle,24,15,0,2,0,22,6,0
Shahbaz Ahmed,2024,Death,35,14,2,3,0,0,0,0
Kuldeep Yadav,2024,Overall,0,1,0,0,1,55,26,4
Kuldeep Yadav,2024,Powerplay,0,0,0,0,0,20,6,0
Kuldeep Yadav,2024,Middle,0,0,0,0,0,24,14,3
Kuldeep Yadav,2024,Death,0,1,0,0,1,11,6,1
Mukesh Kumar,2024,Overall,0,2,0,0,0,57,24,1
Mukesh Kumar,2024,Powerplay,0,0,0,0,0,22,6,0
Mukesh Kumar,2024,Middle,0,0,0,0,0,10,6,0
Mukesh Kumar,2024,Death,0,2,0,0,0,25,12,1
J Fraser-McGurk,2024,Overall,65,19,5,7,1,0,0,0
J Fraser-McGurk,2024,Powerplay,46,13,5,4,0,0,0,0
J Fraser-McGurk,2024,Middle,19,6,0,3,1,0,0,0
J Fraser-McGurk,2024,Death,0,0,0,0,0,0,0,0
Abishek Porel,2024,Overall,42,24,7,1,1,0,0,0
Abishek Porel,2024,Powerplay,21,16,4,0,0,0,0,0
Abishek Porel,2024,Middle,21,8,3,1,1,0,0,0
Abishek Porel,2024,Death,0,0,0,0,0,0,0,0
TM Head,2024,Overall,89,33,11,6,1,0,0,0
TM Head,2024,Powerplay,84,26,11,6,0,0,0,0
TM Head,2024,Middle,5,7,0,0,1,0,0,0
TM Head,2024,Death,0,0,0,0,0,0,0,0
PJ Cummins,2024,Overall,1,1,0,0,1,35,24,0
PJ Cummins,2024,Powerplay,0,0,0,0,0,20,6,0
PJ Cummins,2024,Middle,0,0,0,0,0,4,12,0
PJ Cummins,2024,Death,1,1,0,0,1,11,6,0
RK Singh,2024,Overall,24,17,2,1,1,0,0,0
RK Singh,2024,Powerplay,0,0,0,0,0,0,0,0
RK Singh,2024,Middle,24,17,2,1,1,0,0,0
RK Singh,2024,Death,0,0,0,0,0,0,0,0
KV Sharma,2024,Overall,20,8,0,3,1,34,24,0
KV Sharma,2024,Powerplay,0,0,0,0,0,0,0,0
KV Sharma,2024,Middle,0,0,0,0,0,34,24,0
KV Sharma,2024,Death,20,8,0,3,1,0,0,0
Mohammed Siraj,2024,Overall,0,0,0,0,0,44,26,1
Mohammed Siraj,2024,Powerplay,0,0,0,0,0,24,18,1
Mohammed Siraj,2024,Middle,0,0,0,0,0,0,0,0
Mohammed Siraj,2024,Death,0,0,0,0,0,20,8,0
SP Narine,2024,Overall,10,15,2,0,1,36,24,2
SP Narine,2024,Powerplay,10,15,2,0,1,7,6,0
SP Narine,2024,Middle,0,0,0,0,0,29,18,2
SP Narine,2024,Death,0,0,0,0,0,0,0,0
SS Prabhudessai,2024,Overall,24,19,3,0,1,0,0,0
SS Prabhudessai,2024,Powerplay,0,0,0,0,0,0,0,0
SS Prabhudessai,2024,Middle,19,12,2,0,0,0,0,0
SS Prabhudessai,2024,Death,5,7,1,0,1,0,0,0
C Green,2024,Overall,6,4,0,1,1,36,26,2
C Green,2024,Powerplay,0,0,0,0,0,0,0,0
C Green,2024,Middle,6,4,0,1,1,27,19,1
C Green,2024,Death,0,0,0,0,0,9,7,1
PD Salt,2024,Overall,48,14,7,3,1,0,0,0
PD Salt,2024,Powerplay,48,14,7,3,1,0,0,0
PD Salt,2024,Middle,0,0,0,0,0,0,0,0
PD Salt,2024,Death,0,0,0,0,0,0,0,0
